id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,city
15156334,Bates Street Suites,96153028,Stephan,Not Specified,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91094,-77.01019,Entire Home/Apt,$300.00,3,22,8/23/2020,0.46,1,303,Washington D.C.
7484745,Beautiful Safe Peaceful Female Home,39178626,Tricia,Other Cities,West Hollywood,34.08172,-118.3789,Private Room,$228.00,5,0,,0,1,0,Los Angeles
28541979,Mountain Retreat,16856770,Erin,Not Specified,Unincorporated Areas,37.08804,-122.08735,Entire Home/Apt,$100.00,1,1,9/16/2018,0.05,1,0,Santa Cruz County
21517499,Las Vegas 1Br Suite At Desert Rose Last Minute 10,118085755,Bryce,Not Specified,Unincorporated Areas,36.09813,-115.1675,Entire Home/Apt,$125.00,1,44,8/26/2020,1.37,59,12,Clark County
12904840,Spacious And Sunny Room In Brooklyn,27634654,Elena,Brooklyn,Bay Ridge,40.6311,-74.03022,Private Room,$35.00,30,5,3/1/2018,0.1,2,0,New York City
40429816,North Shore Condo -Steps From Beach Sea Turtles!,241827726,Sydney,Honolulu,North Shore Oahu,21.58226,-158.13706,Entire Home/Apt,$200.00,7,5,4/1/2020,0.54,1,0,Hawaii
15928351,Fun Williamsburg Room With Private Balcony,22902354,Jessy,Brooklyn,Williamsburg,40.70852,-73.94849,Private Room,$39.00,2,18,2/13/2020,0.5,1,21,New York City
43452684,The Traveler Room 5 Min Drive From Downtown,258796003,Dario,Central Area,Mann,47.60386,-122.29872,Private Room,$25.00,1,0,,0,75,62,Seattle
33041919,Beautiful Large Private Two Bedrooms For Family,34603225,Lily,Other Cities,Diamond Bar,33.96227,-117.84276,Private Room,$98.00,1,24,8/20/2020,1.32,2,359,Los Angeles
35841366,"Hotel Max, Modern Queen",268374376,Hotel Max,Downtown,Belltown,47.61431,-122.33675,Private Room,$119.00,1,0,,0,7,12,Seattle
16355655,5 Star Review Elegance Ocean View Pool/Spa/Ac,14613017,Emmy,Hawaii,North Kona,19.60598,-155.95874,Entire Home/Apt,$899.00,5,24,5/23/2019,0.55,20,230,Hawaii
16998420,Cottage 1B- The Best Ocean Front Lanai!,113766962,Kathy,Maui,Molokai,21.18855,-157.24656,Entire Home/Apt,$195.00,3,15,7/20/2020,0.44,1,181,Hawaii
41401555,Spacious Room With Private Entrance And Bathroom B,325629344,Dorothy,Not Specified,Dillard,30.00203,-90.07191,Private Room,$99.00,1,3,3/16/2020,0.43,2,179,New Orleans
33829904,Historic Hancock Park Home Very Centrally Located,52014855,Fiona,City Of Los Angeles,Hancock Park,34.0788,-118.33004,Entire Home/Apt,$600.00,3,12,7/9/2020,0.76,1,355,Los Angeles
35642196,Warehouse District One Bedroom Suite V.,145546269,Renee,Not Specified,Central Business District,29.94756,-90.06634,Private Room,$139.00,2,13,3/18/2020,0.94,14,6,New Orleans
13238042,721 Avalon Charming Beach Cottage With Ac,2772383,San Diego,Not Specified,Mission Bay,32.76182,-117.25162,Entire Home/Apt,$400.00,3,17,6/5/2019,0.34,28,322,San Diego
10883100,Paia Inn - 2 Bedroom Queen Suite - Garden View,5407607,Michael,Maui,Paia-Haiku,20.91575,-156.38139,Private Room,$599.00,1,3,12/30/2018,0.06,9,311,Hawaii
37425046,Classy 1 Bedroom Apt - One Minute From T Grocery,41888488,Ope,Not Specified,Dorchester,42.32114,-71.05112,Entire Home/Apt,$120.00,2,4,10/20/2019,0.33,1,0,Boston
34410542,Cozy Beautiful 2 Bedrooms Apartment.,253448038,Ramon,Manhattan,Hell'S Kitchen,40.7561,-73.99097,Entire Home/Apt,$150.00,4,65,5/8/2020,4.06,2,150,New York City
6236133,Hillside 3 Bdrm/2Ba Bb 15 Min. To Waikiki,302461122,Gary,Honolulu,Primary Urban Center,21.31523,-157.79863,Entire Home/Apt,$95.00,29,93,8/31/2020,1.47,1,198,Hawaii
36185365,"Nob Hill Hotel, Victorian Suite",270304885,Nob Hill,Not Specified,Nob Hill,37.79196,-122.42184,Hotel Room,$800.00,1,0,,0,8,213,San Francisco
2477325,Master Bedroom In Nw Dc,11559071,Alex,Not Specified,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90495,-77.01367,Private Room,$70.00,1,232,7/9/2020,2.92,4,178,Washington D.C.
32950124,New 2Br/2Ba Corner Unit Off Michigan Ave!,63313003,K,Not Specified,Near North Side,41.89067,-87.62122,Entire Home/Apt,$216.00,32,0,,0,31,365,Chicago
35224978,"Private Home Heated Salt Water Pool ,Huge Backyard",73023807,Tamara,Not Specified,Deerfield Beach,26.31578,-80.09814,Entire Home/Apt,$440.00,4,0,,0,2,316,Broward County
1589238,Oceanfront Westside,8478464,Pamela / Kevin,Kauai,Waimea-Kekaha,21.96141,-159.70282,Entire Home/Apt,$125.00,2,282,1/3/2020,3.34,2,332,Hawaii
3445138,The Sunniest Of Brooklyn Brownstones,17051201,Gwynn,Brooklyn,Park Slope,40.67224,-73.97837,Entire Home/Apt,$495.00,6,21,1/1/2020,0.3,3,12,New York City
36840938,(4/1Dd) Cozy Apt With Courtyard By Beach,271906270,Sojourn,Not Specified,Fort Lauderdale,26.13558,-80.12975,Entire Home/Apt,$139.00,1,6,12/2/2020,0.58,9,35,Broward County
19785978,"Lovely, Dog-Friendly Home Located In Amazing Seattle Area!",138924514,Vacasa Washington,Other Neighborhoods,Phinney Ridge,47.68094,-122.35215,Entire Home/Apt,$201.00,2,18,5/29/2020,0.32,32,1,Seattle
23523323,"Modern, Comfortable, Furnished Apartment",90295477,Danny,City Of Los Angeles,Pico-Robertson,34.06198,-118.37941,Entire Home/Apt,$268.00,30,35,8/17/2020,1.17,2,365,Los Angeles
39278606,"New Chic 1 Bd Guest House Next To Lax, Beach, Dtla",66442331,Yuriy,City Of Los Angeles,Vermont Vista,33.93398,-118.28663,Entire Home/Apt,$110.00,1,15,3/1/2020,1.37,1,9,Los Angeles
37430535,Hollywood Hills Hideaway - 3 Mins To Universal!,15402853,Marieve,City Of Los Angeles,Hollywood Hills,34.1241,-118.34404,Entire Home/Apt,$109.00,2,42,6/30/2020,3.23,1,47,Los Angeles
18477519,Cozy One Bedroom Apartment In The Lower East Side,9667737,Hadas,Manhattan,Lower East Side,40.71862,-73.9836,Entire Home/Apt,$65.00,14,1,1/3/2018,0.03,1,0,New York City
39132452,Spectacular Ocean View Home,22166049,Marina,Not Specified,Ocean Beach,32.72963,-117.2516,Entire Home/Apt,$200.00,2,15,6/26/2020,1.77,3,22,San Diego
37226094,Beachfront Budget Luxury 1 Bd Wailea Ekahi 8E,147292060,Robert,Maui,Kihei-Makena,20.69551,-156.44336,Entire Home/Apt,$255.00,5,0,,0,20,167,Hawaii
11791673,Quiet 2 Bedrm W 3 Beds-Prospectpark,62787599,Ro,Brooklyn,Prospect-Lefferts Gardens,40.65842,-73.94791,Entire Home/Apt,$114.00,4,28,10/13/2019,0.53,2,365,New York City
24558490,"Affordable Cap Hill Row Steps To Metro, Sleeps 8",13743641,Eric,Not Specified,"Union Station, Stanton Park, Kingman Park",38.89312,-76.97776,Entire Home/Apt,$103.00,2,76,7/9/2020,2.62,8,64,Washington D.C.
25232441,"Great For Small Groups, Close To Mile High Stadium",14081620,Sarah,Not Specified,Sloan Lake,39.74677,-105.0265,Private Room,$76.00,2,76,9/3/2020,3,2,0,Denver
7663043,"Large 3Br 1.5 Bath Apartment With 1,000 Sq Feet",30219359,Eric,Brooklyn,Bedford-Stuyvesant,40.68716,-73.9243,Entire Home/Apt,$199.00,7,47,2/24/2020,0.8,1,364,New York City
16780320,Large 2 Br Close To Inauguration,13814366,Trenell,Not Specified,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.94476,-77.00615,Entire Home/Apt,$146.00,3,0,,0,2,0,Washington D.C.
37397499,Bohemian Oasis,52782563,Rosalynd,Not Specified,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90522,-76.98732,Entire Home/Apt,$61.00,1,19,12/3/2020,1.54,1,139,Washington D.C.
29282429,Italian-Style: Private Suite On Beverly Blvd! Hot!,193894951,Shahla,City Of Los Angeles,Fairfax,34.07631,-118.34836,Private Room,$65.00,4,38,5/7/2020,1.72,2,1,Los Angeles
41133434,West Village Studio,287131923,Fallon,Manhattan,West Village,40.73804,-74.00311,Entire Home/Apt,$80.00,3,4,5/2/2020,0.52,1,0,New York City
7620355,Sunny Large Room In Bushwick,38670785,Maxime,Brooklyn,Bushwick,40.70189,-73.92872,Private Room,$68.00,1,1,8/31/2015,0.02,1,0,New York City
18611347,Huge Private Bedroom,129270031,Magd,Manhattan,Harlem,40.82527,-73.95359,Private Room,$55.00,90,0,,0,1,365,New York City
32913670,The Sunset Marquis Hotel And Villas - Deluxe One Bedroom Villa,240248495,Sunset Marquis Hotel Villas,Other Cities,West Hollywood,34.09194,-118.37721,Entire Home/Apt,$784.00,2,0,,0,6,247,Los Angeles
34673296,Downtown Sporting Club Bunk Room On Lower Broadway,261536842,Downtown Sporting Club,Not Specified,District 19,36.16046,-86.77745,Hotel Room,$289.00,1,18,2/17/2020,1.33,14,139,Nashville
13911059,Downtown Wayzata Just A Short Walk To Coffee Shop,82510487,Jeffrey,Not Specified,Hennepin,44.97491,-93.51842,Entire Home/Apt,$350.00,2,65,7/6/2020,1.36,3,291,Twin Cities Msa
45192904,Artist'S Studio,364368739,Malgorzata,City Of Los Angeles,Hancock Park,34.06696,-118.34337,Entire Home/Apt,$110.00,2,0,,0,2,137,Los Angeles
20760300,Private Room Close To Downtown Mccormick Place,53120834,Lulu,Not Specified,Near South Side,41.86084,-87.6241,Private Room,$85.00,1,58,1/1/2019,1.58,1,0,Chicago
40452007,Andersonville Garden Living,26543301,Billy,Not Specified,Edgewater,41.9862,-87.66874,Entire Home/Apt,$60.00,2,11,4/8/2020,1.21,2,228,Chicago
11192852,"Enjoy Comfort And Style In This 1Bd Suite, Self-Checkin",8534462,Barsala,Downtown,Belltown,47.6125,-122.34788,Entire Home/Apt,$219.00,2,13,7/24/2018,0.26,214,98,Seattle
42462107,Annex B Room 2 Bed 1,195751579,Faces,Not Specified,South Prescott,37.80399,-122.29503,Shared Room,$24.00,1,0,,0,33,90,Oakland
44052104,Beautiful Bright 2-Br Apt W/Golden Gate Views!,28254010,Luis,Not Specified,Presidio Heights,37.78933,-122.44786,Entire Home/Apt,$90.00,30,0,,0,1,17,San Francisco
16465485,A Tranquil Oasis In Heart Of Historic Mt. Pleasant,13720227,Brad,Not Specified,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9329,-77.04219,Private Room,$100.00,1,277,9/18/2020,6.82,1,245,Washington D.C.
45159319,Live + Work + Stay + Easy 1Br In Nashville,359230893,Pchmideast,Not Specified,District 21,36.15664,-86.79764,Entire Home/Apt,$91.00,90,0,,0,21,360,Nashville
8566680,"San Francisco Airport, Gorgeous",45084301,Kate,Not Specified,San Mateo,37.54277,-122.31821,Private Room,$75.00,1,246,12/3/2020,4.42,2,74,San Mateo County
39135326,Private Room And Bathroom,227368917,Juliana,Not Specified,Southwest,32.61522,-117.08282,Private Room,$40.00,1,6,11/23/2019,0.64,1,0,San Diego
2135754,Convenient Greenwich Village 2 Bed!,7793849,Dain,Manhattan,Greenwich Village,40.72934,-73.99983,Entire Home/Apt,$210.00,5,25,8/24/2018,0.34,1,0,New York City
19519890,Relaxing Hot Tub And Pool House!,89186789,Karen,Not Specified,District 32,36.04314,-86.62551,Entire Home/Apt,$307.00,4,78,3/8/2020,2.04,1,330,Nashville
43806072,"Sunnypoipu3Br, Pilimai, Unit5K A/C Condo, Sleeps 8",24345033,Graeme,Kauai,Koloa-Poipu,21.88544,-159.45891,Entire Home/Apt,$314.00,1,0,,0,1,362,Hawaii
347925,Silver Lake Designer Loft,1753258,Frederic,City Of Los Angeles,Silver Lake,34.09394,-118.28077,Entire Home/Apt,$240.00,30,44,1/23/2018,0.42,1,0,Los Angeles
25328440,"Private Parking(Sedan Size), Clean, Comfy Room2",183805757,Claire,Not Specified,East Boston,42.36927,-71.038,Private Room,$58.00,2,154,8/13/2020,5.58,3,107,Boston
27808838,New Luxury Flat On The Beach,9684097,Luciane,Not Specified,Hollywood,26.01649,-80.1173,Entire Home/Apt,$100.00,3,8,1/1/2019,0.37,1,73,Broward County
33427188,(1O5) Aston Kaanapali Shores One-Bedroom Ocean View Condo At Beach Front Resort,132087088,Maui Condo,Maui,Lahaina,20.94857,-156.68837,Entire Home/Apt,$283.00,5,0,,0,195,317,Hawaii
38158186,Hawaiian Paradise Home,33176574,Kimo,Honolulu,Koolaupoko,21.33601,-157.69926,Entire Home/Apt,$395.00,30,0,,0,1,304,Hawaii
30565063,Private Bedroom On Newly Renovated Apartment,61560050,Brbara,Brooklyn,Bushwick,40.70279,-73.91347,Private Room,$60.00,1,6,8/3/2020,0.29,1,0,New York City
36893058,Shared Twin Room For 2/Lakeview,1682188,Nika Sergii,Not Specified,Ocean View,37.7178,-122.45735,Shared Room,$39.00,30,1,9/14/2019,0.08,18,365,San Francisco
26867635,Penthouse At Cassa Hotel And Residences,196609694,Salim,Manhattan,Midtown,40.75523,-73.98337,Entire Home/Apt,"$1,000.00",30,0,,0,3,365,New York City
20282085,Universal Studios Close Cozy Room,51315707,Frank,Other Cities,Burbank,34.16873,-118.34727,Private Room,$68.00,2,117,6/3/2020,3.14,3,222,Los Angeles
42181940,The Marcus At Caesars Palace Old North,251169500,Katherine,Not Specified,Near North/University,40.01431,-82.99722,Private Room,$60.00,1,0,,0,5,0,Columbus
22229408,"Explorer'S Paradise: Near Train, Bus Bike Share",120875011,J. P.,Not Specified,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92251,-77.00021,Private Room,$73.00,30,19,2/18/2020,0.58,1,2,Washington D.C.
9319328,"Cozy Bowery Studio (6, Bdfm Trains)",48370995,James,Manhattan,Noho,40.72624,-73.99317,Entire Home/Apt,$100.00,1,8,11/15/2016,0.14,1,0,New York City
16053938,Adventurer'S Paradise-Shared,103436607,Rose,Not Specified,Loop,41.88263,-87.62402,Shared Room,$55.00,2,34,2/16/2020,0.92,1,0,Chicago
13606131,Pool House Crash Pad For Comic Con Or Pride Events,4779887,John,Not Specified,Midtown,32.74026,-117.16362,Private Room,$105.00,2,5,7/8/2017,0.1,4,0,San Diego
38011979,"Porto Vista Hotel, 1 King Suite City View Balcony",268170709,Porto Vista,Not Specified,Little Italy,32.72556,-117.16639,Private Room,$300.00,3,2,3/15/2020,0.44,10,267,San Diego
30342768,Historic East Austin Home!,114023820,Hunter,Not Specified,78702,30.27912,-97.72158,Entire Home/Apt,$150.00,2,16,10/14/2019,0.75,12,0,Austin
22961876,Luxe Haller Lake All-Suite 3Br,140236800,Turnkey Vacation Rentals,Northgate,Haller Lake,47.73104,-122.32689,Entire Home/Apt,$241.00,2,9,1/19/2020,0.34,38,0,Seattle
32313931,"Beachside W/ King Bed, In-Unit W/D 2X Parking",242583702,Nick,Other Cities,Manhattan Beach,33.90257,-118.42041,Entire Home/Apt,$200.00,3,4,4/15/2020,0.35,1,60,Los Angeles
40751716,Lux Living In Hyde Beach House 29Th Floor,245822703,Ron,Not Specified,Hollywood,25.98808,-80.1199,Entire Home/Apt,$350.00,3,9,5/14/2020,1.85,13,334,Broward County
35196991,Calm City Retreat,87383343,Tracy,City Of Los Angeles,Westlake,34.06015,-118.27616,Private Room,$53.00,30,0,,0,1,0,Los Angeles
17810176,The Buddha Room Close To Subway + Downtown,102027626,Eddie Nayeli,Not Specified,Dorchester,42.28901,-71.06819,Private Room,$59.00,2,80,8/31/2019,1.93,6,0,Boston
40092945,The Jasmine Apartment,158348782,Mateo,Not Specified,Goldsmith,39.67516,-104.91966,Private Room,$32.00,25,6,2/24/2020,0.84,1,164,Denver
1875762,Penthouse Victorian Suite Heart Dc,9770738,Dexter,Not Specified,"Brookland, Brentwood, Langdon",38.92318,-76.99356,Entire Home/Apt,$99.00,3,48,8/17/2020,0.72,1,364,Washington D.C.
10515979,Beautiful New Harborside Townhome!,1478725,Michael,Not Specified,Roseville,32.72336,-117.23328,Entire Home/Apt,$330.00,10,4,12/30/2019,0.16,2,365,San Diego
26062614,New - Henderson 3 Bed 3 Bath With Garage Parking,107944293,Jen,Not Specified,City Of Henderson,36.05416,-115.0575,Entire Home/Apt,$136.00,2,82,8/30/2020,3.15,8,140,Clark County
22599626,Uptown Attic Loft With Spiral Staircase,138995010,Daniel,Not Specified,Hennepin,44.96178,-93.29014,Private Room,$83.00,1,47,3/29/2020,1.59,6,327,Twin Cities Msa
22344067,The Best Place To Rest And Relax,160468444,Halim,Brooklyn,Brighton Beach,40.57991,-73.95657,Private Room,$85.00,60,0,,0,1,358,New York City
35285751,Beautiful 1X1 In Historic Mission Tudor Building,4430421,Landmark,Not Specified,Mission,37.75455,-122.42382,Entire Home/Apt,$118.00,30,0,,0,146,179,San Francisco
30482768,Malibu Views Views Views!! Ocean/City/Mountains,6793916,Sylviane,Unincorporated Areas,Unincorporated Santa Monica Mountains,34.06363,-118.74908,Entire Home/Apt,$125.00,30,3,8/8/2020,0.68,4,33,Los Angeles
44121367,"New Contemporary, Spanish-Style House",9841659,Susan,City Of Los Angeles,Mid-City,34.03968,-118.33842,Entire Home/Apt,$125.00,30,0,,0,1,304,Los Angeles
32015607,Travaasa Resort Waikaloa Suite Hana Maui,38461547,Jana,Maui,Hana,20.74801,-155.98464,Entire Home/Apt,$650.00,2,25,2/25/2020,1.33,1,344,Hawaii
45173392,Cozy Private Room With Private Bath Close Subway,62533391,Yvonne Kathy,Brooklyn,Borough Park,40.63483,-74.00505,Private Room,$50.00,1,0,,0,4,175,New York City
21982333,Casa De Compri Int'L,160322636,Leland,Brooklyn,East New York,40.66379,-73.89127,Private Room,$59.00,2,61,6/29/2020,1.8,1,174,New York City
29759120,Spacious Home With Backyard In Brooklyn,861848,Nicholas,Brooklyn,Bedford-Stuyvesant,40.69299,-73.92934,Entire Home/Apt,$150.00,3,6,6/1/2019,0.27,2,0,New York City
28561610,"Burbank Hill, Pvt Room Ideal For La/Studio Work",215557507,Holli,Other Cities,Burbank,34.19826,-118.32301,Private Room,$53.00,1,32,2/3/2020,1.34,1,6,Los Angeles
35268357,Large Bedroom Living Full Renovation In 2019,19303369,Hiroki,Manhattan,Inwood,40.86604,-73.92166,Private Room,$30.00,28,0,,0,107,30,New York City
25284709,"Cozy, Quiet, And Convenient",190122002,Alexa,Not Specified,District 6,36.16719,-86.74269,Entire Home/Apt,$54.00,1,68,8/21/2020,2.6,1,230,Nashville
18947168,2 Bd Deluxe Nashville Tennessee,57571805,Gharet,Not Specified,District 15,36.22087,-86.70469,Entire Home/Apt,$125.00,2,0,,0,2,0,Nashville
43609805,Fl8 Super Nice! Lax-Beach-Hollywood-4Krokutv-Desk,148990263,Lamonte For Bedagogo,Other Cities,Inglewood,33.95361,-118.34623,Entire Home/Apt,$135.00,1,8,8/26/2020,3,7,169,Los Angeles
29260471,The Wedding House,88218654,Juan,Newport,Middletown,41.51004,-71.30053,Entire Home/Apt,$169.00,2,87,6/26/2020,4.26,4,282,Rhode Island
45160277,Cozy Place To Call Home 1Br In Los Angeles,342643084,P C H,City Of Los Angeles,Downtown,34.04046,-118.26244,Entire Home/Apt,$229.00,30,0,,0,132,360,Los Angeles
21219909,"Comfort For 2, Plus Living Rm And New Kitchen!",3600414,Steve,Rainier Valley,Dunlap,47.52958,-122.26476,Private Room,$75.00,30,1,1/21/2018,0.03,1,0,Seattle
32999289,Modern Studio In Central Waikiki + Parking + Pool,37244130,Zeus,Honolulu,Primary Urban Center,21.28118,-157.82817,Entire Home/Apt,$155.00,2,47,3/13/2020,2.6,2,341,Hawaii
38930017,Sheraton Kauai Resort Studio Villa Poiptimeshar,1512464,Julie,Kauai,Koloa-Poipu,21.87673,-159.46159,Private Room,$489.00,1,0,,0,15,363,Hawaii
4025562,"Private Room,Bath Entrance Private Lounge",20084023,Herman,Unincorporated Areas,Hacienda Heights,33.99218,-117.95787,Private Room,$75.00,3,13,11/10/2019,0.18,4,253,Los Angeles
34788642,Cozy Room In Luxury Columbia Heights Apartment!,233901010,Eli,Not Specified,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92941,-77.03377,Private Room,$45.00,4,0,,0,1,0,Washington D.C.
11441301,Sunny Spacious Beach House,9233328,Elizabeth,City Of Los Angeles,Venice,33.99544,-118.47831,Private Room,$250.00,30,3,2/7/2017,0.06,1,365,Los Angeles
13880509,The Crashpad For Your Brooklyn Adventure!,21468261,Rahul,Brooklyn,Bedford-Stuyvesant,40.68001,-73.94883,Private Room,$35.00,2,0,,0,1,0,New York City
35738467,Room In Cozy Apartment Near Sox Stadium,164843102,Monica,Not Specified,Bridgeport,41.84377,-87.64457,Private Room,$52.00,1,6,12/8/2019,0.39,2,3,Chicago
35831322,"Sentinel, Deluxe King",268188940,Sentinel Hotel,Not Specified,Portland Downtown,45.52057,-122.6823,Private Room,$169.00,1,1,1/3/2020,0.23,11,16,Portland
19848447,Cute Santa Cruz Harbor Area Cottage With Hot Tub,21880927,Karl,Not Specified,City Of Santa Cruz,36.96764,-121.99926,Entire Home/Apt,$225.00,1,52,8/4/2020,1.45,1,0,Santa Cruz County
39405490,3. Private Master Bedroomrestroom 20 Min To Nyc,302412766,Jorge,Not Specified,Ward D (Councilmember Michael Yun),40.7553,-74.04678,Private Room,$65.00,1,9,2/1/2020,1.08,4,326,Jersey City
38795772,Comfortable Home Room 2,238167042,Lynn Lee,Other Cities,Santa Clarita,34.40876,-118.48115,Private Room,$40.00,1,40,7/3/2020,3.43,2,0,Los Angeles
43367357,Luxury W Village Full Floor Condo Private Elevator,86297543,Marisa,Manhattan,West Village,40.7308,-74.00443,Entire Home/Apt,$170.00,15,0,,0,1,0,New York City
43083759,"Mod Santa Clara 1Br W/ Pool, Gym, Nr. Apple Infinite Loop, By Blueground",107434423,Blueground,Not Specified,Santa Clara,37.34102,-121.98244,Entire Home/Apt,$150.00,30,0,,0,39,346,San Clara Country
9368937,Gorgeous Condo At Beachwalk Resort,28739030,Miriam,Not Specified,Hallandale Beach,25.98624,-80.12343,Entire Home/Apt,$211.00,1,89,5/26/2020,1.61,1,191,Broward County
30272345,2 Big Beds Private Roomheart Of Sf Bernal Village,38209715,Tony,Not Specified,Bernal Heights,37.73778,-122.41812,Private Room,$96.00,2,37,2/14/2020,2.19,3,0,San Francisco
20917916,4Bed House With Sparkling Swimming Pool And Spa!,150339889,Eder,Not Specified,Unincorporated Areas,36.10143,-115.24139,Entire Home/Apt,$125.00,30,16,7/15/2020,0.49,1,245,Clark County
42460804,Worldmark Mission Valley - 2Bed/2Bath Queen,262977661,At Home,Not Specified,West University Heights,32.76212,-117.16064,Entire Home/Apt,$175.00,1,0,,0,5,0,San Diego
42281256,Penthouse With Jacuzzi Tub,311214956,Ryan,Not Specified,Ramsey,44.96379,-93.16112,Entire Home/Apt,$99.00,1,41,6/23/2020,8.48,2,362,Twin Cities Msa
45125750,Entire Apartment For You Studio In Austin,359036978,Kia,Not Specified,78741,30.24047,-97.71968,Entire Home/Apt,$77.00,30,0,,0,593,303,Austin
24268609,Private 1 Room Accommodate Only 1 Person,183017262,Saranya,Other Cities,Gardena,33.90022,-118.31454,Private Room,$37.00,2,123,4/9/2020,4.22,2,82,Los Angeles
21332436,Desire Share Living Two,146632340,Lawrence,Not Specified,St. Claude,29.97601,-90.03803,Shared Room,$35.00,2,28,2/26/2020,0.82,4,252,New Orleans
38071861,Luxurious 3Br Home In Times Square,287917517,Ana,Manhattan,Hell'S Kitchen,40.76154,-73.99414,Entire Home/Apt,$310.00,3,27,10/3/2020,2.17,1,343,New York City
16960760,Large Private Room W Huge Loft In Williamsburg,113409633,Lauren,Brooklyn,Williamsburg,40.71976,-73.96052,Private Room,$47.00,2,3,5/19/2017,0.07,1,0,New York City
37390486,Zen Sunrise Tropical Retreat At Panhandle Park,25062046,Emal,Not Specified,Haight Ashbury,37.77431,-122.43925,Entire Home/Apt,"$1,055.00",1,1,11/22/2019,0.1,3,250,San Francisco
37485268,Affordable Stay 15 Minutes From Nyc,117052444,Clever,Not Specified,Ward C (Councilmember Richard Boggiano),40.73419,-74.06912,Shared Room,$25.00,1,12,4/2/2020,1.21,1,0,Jersey City
36918778,Housepitality The 614 House (5Mins To Downtown!),26958698,Benjamin,Not Specified,South Linden,39.98292,-82.98865,Entire Home/Apt,$48.00,1,24,7/22/2020,2.61,52,180,Columbus
26354451,Cute Condo D On Shebly Ave. Permit 2017008303,2449922,Amy,Not Specified,District 6,36.16763,-86.76015,Entire Home/Apt,$75.00,2,76,8/16/2020,2.9,6,159,Nashville
2259719,Apartment In Soho,11539672,Thomas,Manhattan,Soho,40.72706,-74.00043,Entire Home/Apt,$200.00,1,0,,0,1,0,New York City
34183108,Garden-Level Oasis Central Bedstuy,158044747,Hadiza,Brooklyn,Bedford-Stuyvesant,40.68737,-73.94564,Entire Home/Apt,$127.00,2,4,3/14/2020,0.43,1,179,New York City
31674088,Hassle Free Short Term Rental In Miami.,146477617,Thomas Lisa,Not Specified,Cooper City,26.0609,-80.27192,Entire Home/Apt,$180.00,1,2,11/6/2020,0.13,8,364,Broward County
27426893,Downtown San Mateo Shared House - 2Bdrs Upstairs,15723594,Jui And Nam,Not Specified,San Mateo,37.56953,-122.3249,Private Room,$130.00,1,5,10/21/2019,0.22,3,137,San Mateo County
28360613,Private Entrance: Spanish Master Retreat,7705708,Adam,Not Specified,Normal Heights,32.76762,-117.11857,Entire Home/Apt,"$1,000.00",2,78,7/22/2020,3.42,2,357,San Diego
867626,"Cabin Bali Hut, Tropical Paradise",3200626,Louisa,Hawaii,Puna,19.39857,-154.92742,Entire Home/Apt,$50.00,3,323,6/7/2020,3.46,1,360,Hawaii
11441825,Westin Kaanapali Korvn Studio,36133410,Patty,Maui,Lahaina,20.93736,-156.69127,Entire Home/Apt,$394.00,7,5,7/6/2017,0.1,48,358,Hawaii
36113009,"Oceanfront, Award Winning Estate In Kailua- Kona",271644367,Marigrace,Hawaii,North Kona,19.61395,-155.98166,Entire Home/Apt,"$7,525.00",5,0,,0,1,333,Hawaii
42273409,California Craftsman Hollywood Dream Mini-Compound,48433266,Amy,City Of Los Angeles,Hollywood Hills,34.11296,-118.31572,Entire Home/Apt,$950.00,30,0,,0,2,265,Los Angeles
26810573,Not Specified,48978249,Qianwen,Queens,Flushing,40.75479,-73.81916,Shared Room,$399.00,1,0,,0,2,89,New York City
42090257,Apartamento En Hollywood,333762710,We,Not Specified,Hollywood,26.02098,-80.13751,Entire Home/Apt,$110.00,5,0,,0,1,201,Broward County
42174393,Cozy Bungalow W/Firepit 12 Min From Downtown Avl,14900836,Johanna,Not Specified,28804,35.6277,-82.61248,Entire Home/Apt,$91.00,2,31,9/22/2020,4.6,1,310,Asheville
43357102,Treme Comforts,345396531,Terry,Not Specified,Treme - Lafitte,29.9706,-90.07222,Private Room,$79.00,2,1,6/22/2020,0.37,1,364,New Orleans
24473230,Beautifully Designed + Renovated 3 Bedroom Home,184853043,Shannon,Brooklyn,Kensington,40.64655,-73.97252,Entire Home/Apt,$250.00,2,47,4/9/2020,1.88,1,119,New York City
39252056,Entire West Wing In A Downtown Loft.,53624923,Natalia,Manhattan,Financial District,40.70505,-74.01021,Private Room,$120.00,4,2,10/27/2019,0.19,1,0,New York City
41370625,Charming And Quiet Apartment By Lacma/The Grove,138788418,Ana,City Of Los Angeles,Beverly Grove,34.06613,-118.36159,Entire Home/Apt,$111.00,1,5,2/17/2020,0.62,1,252,Los Angeles
